"2020","경상북도","구미시","고아읍",42,17,24,1,0,0,2,21,13,6,0,11,12,1,9,8,1,1,0,0,0,0,0,2,0,1,3,2,4,9,3,4,5,1,1,1,4,0,1,0,0
"2020","전라남도","순천시","연향동",79,33,45,1,0,3,15,35,20,6,2,16,11,13,12,23,2,0,0,0,0,0,0,0,1,0,3,7,11,6,6,5,11,12,9,8,0,0,0,0,0
"2020","경상남도","사천시","사남면",24,18,5,1,0,0,2,8,13,1,0,7,4,6,4,2,1,0,0,0,0,0,0,0,1,0,0,3,2,5,3,3,2,1,1,0,0,1,2,0,0
"2020","제주특별자치도","서귀포시","법환동",130,57,68,5,0,0,15,11,101,3,1,21,24,22,25,30,7,0,0,0,0,0,0,0,0,0,12,21,19,17,13,11,10,7,5,7,3,4,0,1,0
"2020","전라북도","정읍시","상동",31,10,20,1,0,0,1,19,6,5,1,4,4,7,11,4,0,0,0,0,0,0,0,0,0,0,2,1,5,5,5,7,3,1,1,0,1,0,0,0,0
"2020","충청남도","천안시 서북구","불당동",217,88,120,9,0,3,18,52,126,18,5,36,46,42,34,41,13,0,0,0,0,0,0,0,0,2,16,19,40,20,24,24,29,10,9,11,5,4,2,0,2
"2020","전라북도","남원시","동충동",22,8,14,0,0,3,3,10,5,1,0,1,1,9,3,3,5,0,0,0,0,0,0,0,0,0,3,5,1,1,2,2,3,2,0,2,1,0,0,0,0
"2020","경상북도","안동시","운흥동",5,3,2,0,0,0,0,3,1,1,0,1,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
"2020","경상북도","구미시","상모동",20,10,9,1,0,0,2,9,5,4,2,3,5,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,4,2,2,1,2,1,1
"2020","경상북도","상주시","복룡동",4,1,3,0,0,0,1,0,1,2,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
